F24,F24_rec,probability,reconstruction_log_probability,percentile
0.012141336750905406,0.06817597969249656,0.38358779800436754,-0.9608334898948669,25p-50p
0.012141336750905406,0.06817597969249656,0.3823873742442087,-0.9592280387878418,50p-75p
0.012141336750905406,0.06817597969249656,0.3848812421907747,-0.9540835618972778,75p-100p
0.012141336750905406,0.06817597969249656,0.38202087127638645,-0.9611525535583496,25p-50p
0.012141336750905406,0.06817597969249656,0.38425492040230336,-0.9639661908149719,0p-25p
0.012141336750905406,0.06817597969249656,0.382522691870956,-0.9558899998664856,75p-100p
0.012141336750905406,0.06817597969249656,0.38172788543433334,-0.9634688496589661,0p-25p
0.012141336750905406,0.06817597969249656,0.3829349349820152,-0.9650720357894897,0p-25p
0.009198685893720325,0.06817574596434954,0.38299236623539634,-0.9519162178039551,75p-100p
0.009198685893720325,0.06817574596434954,0.3833943748819205,-0.9610496759414673,25p-50p
0.009198685893720325,0.06817574596434954,0.3801657465002442,-0.9595606327056885,50p-75p
0.009198685893720325,0.06817574596434954,0.38398278726020907,-0.9551127552986145,75p-100p
0.009198685893720325,0.06817574596434954,0.382480833124234,-0.9627041220664978,25p-50p
0.009198685893720325,0.06817574596434954,0.38427908422586665,-0.9696935415267944,0p-25p
0.009198685893720325,0.06817574596434954,0.3808799233642224,-0.9607264399528503,25p-50p
0.009198685893720325,0.06817574596434954,0.3833393967064211,-0.9588532447814941,50p-75p
0.015642038891349505,0.06817624338579063,0.3833924781635138,-0.9558334350585938,75p-100p
0.015642038891349505,0.06817624338579063,0.3841350170262092,-0.963107168674469,0p-25p
0.015642038891349505,0.06817624338579063,0.3819552986759008,-0.9577769041061401,50p-75p
0.015642038891349505,0.06817624338579063,0.38302969203677734,-0.9542992115020752,75p-100p
0.015642038891349505,0.06817624338579063,0.383516927347346,-0.9635282158851624,0p-25p
0.015642038891349505,0.06817624338579063,0.37989890958043626,-0.9573394656181335,50p-75p
0.015642038891349505,0.06817624338579063,0.38264781663965347,-0.9590938687324524,50p-75p
0.015642038891349505,0.06817624338579063,0.3834533149405142,-0.9574495553970337,50p-75p
0.030645285618968468,0.06817606958793772,0.38182045486400257,-0.9523174166679382,75p-100p
0.030645285618968468,0.06817606958793772,0.3870322789018253,-0.9546114802360535,75p-100p
0.030645285618968468,0.06817606958793772,0.38296590935360336,-0.9560378193855286,75p-100p
0.030645285618968468,0.06817606958793772,0.38387180058860837,-0.9627620577812195,25p-50p
0.030645285618968468,0.06817606958793772,0.3833277668392782,-0.9522709846496582,75p-100p
0.030645285618968468,0.06817606958793772,0.3825682720445395,-0.9594887495040894,50p-75p
0.030645285618968468,0.06817606958793772,0.3847106699409806,-0.9561749696731567,75p-100p
0.030645285618968468,0.06817606958793772,0.3851532544993015,-0.9622161388397217,25p-50p
0.022303274770251125,0.06817544631287902,0.38386589745408084,-0.9592178463935852,50p-75p
0.022303274770251125,0.06817544631287902,0.38531630611252,-0.9540470838546753,75p-100p
0.022303274770251125,0.06817544631287902,0.3859218835935568,-0.9542927145957947,75p-100p
0.022303274770251125,0.06817544631287902,0.3827036993084687,-0.9672697186470032,0p-25p
0.022303274770251125,0.06817544631287902,0.38287609742405393,-0.963423490524292,0p-25p
0.022303274770251125,0.06817544631287902,0.38347123414851564,-0.9624311923980713,25p-50p
0.022303274770251125,0.06817544631287902,0.38293776525537015,-0.9616129994392395,25p-50p
0.022303274770251125,0.06817544631287902,0.38341503372380503,-0.9568436741828918,50p-75p
0.011766231908714795,0.06817596171340833,0.38365692093808573,-0.9588035345077515,50p-75p
0.011766231908714795,0.06817596171340833,0.38481242621442135,-0.9633689522743225,0p-25p
0.011766231908714795,0.06817596171340833,0.38388587238004335,-0.9612507820129395,25p-50p
0.011766231908714795,0.06817596171340833,0.38334506325282747,-0.9450981616973877,75p-100p
0.011766231908714795,0.06817596171340833,0.3808115504377211,-0.9555985331535339,75p-100p
0.011766231908714795,0.06817596171340833,0.38188789358060965,-0.9594728350639343,50p-75p
0.011766231908714795,0.06817596171340833,0.3826197415298234,-0.965177059173584,0p-25p
0.011766231908714795,0.06817596171340833,0.3788521755618128,-0.9583193063735962,50p-75p
0.019932774716407402,0.06817642317667295,0.3822657295615128,-0.958895206451416,50p-75p
0.019932774716407402,0.06817642317667295,0.38058833430783195,-0.9556553363800049,75p-100p
0.019932774716407402,0.06817642317667295,0.38164778138986544,-0.9522860646247864,75p-100p
0.019932774716407402,0.06817642317667295,0.3800702934042333,-0.9592021107673645,50p-75p
0.019932774716407402,0.06817642317667295,0.3824751109608559,-0.9542701244354248,75p-100p
0.019932774716407402,0.06817642317667295,0.38565068465044483,-0.9510445594787598,75p-100p
0.019932774716407402,0.06817642317667295,0.3817945113146941,-0.9535857439041138,75p-100p
0.019932774716407402,0.06817642317667295,0.3825266363136387,-0.9589403867721558,50p-75p
0.010506004461355066,0.06817586582493776,0.38232182988733515,-0.9568251371383667,50p-75p
0.010506004461355066,0.06817586582493776,0.3846468366061379,-0.9652338624000549,0p-25p
0.010506004461355066,0.06817586582493776,0.38308798235201613,-0.9583970904350281,50p-75p
0.010506004461355066,0.06817586582493776,0.3830024792278177,-0.9603293538093567,25p-50p
0.010506004461355066,0.06817586582493776,0.38243013454618596,-0.953676164150238,75p-100p
0.010506004461355066,0.06817586582493776,0.3823826563161471,-0.9671371579170227,0p-25p
0.010506004461355066,0.06817586582493776,0.3802773389636763,-0.9599450826644897,25p-50p
0.010506004461355066,0.06817586582493776,0.3830841691225359,-0.9607002139091492,25p-50p
0.022364031450605944,0.06817541035470255,0.38180049638060193,-0.9562695026397705,75p-100p
0.022364031450605944,0.06817541035470255,0.38421692557671844,-0.9597982168197632,25p-50p
0.022364031450605944,0.06817541035470255,0.3841885292455409,-0.9566506743431091,50p-75p
0.022364031450605944,0.06817541035470255,0.3848652069687246,-0.9611044526100159,25p-50p
0.022364031450605944,0.06817541035470255,0.38180969035281476,-0.9548307657241821,75p-100p
0.022364031450605944,0.06817541035470255,0.38271375905554234,-0.9593042135238647,50p-75p
0.022364031450605944,0.06817541035470255,0.3816809721364915,-0.9572040438652039,50p-75p
0.022364031450605944,0.06817541035470255,0.3868495008714696,-0.9608891010284424,25p-50p
0.014633671645460642,0.06817613551126123,0.3822185906900637,-0.9639071226119995,0p-25p
0.014633671645460642,0.06817613551126123,0.3817384428586493,-0.9565655589103699,50p-75p
0.014633671645460642,0.06817613551126123,0.3833485363388012,-0.9592180848121643,50p-75p
0.014633671645460642,0.06817613551126123,0.3831508033496937,-0.9568001627922058,50p-75p
0.014633671645460642,0.06817613551126123,0.38704286768164015,-0.956645131111145,50p-75p
0.014633671645460642,0.06817613551126123,0.37956092105772216,-0.9611130952835083,25p-50p
0.014633671645460642,0.06817613551126123,0.38176162926136503,-0.9583796262741089,50p-75p
0.014633671645460642,0.06817613551126123,0.3805089910355511,-0.9597011208534241,50p-75p
0.015877415452724104,0.06817624338579063,0.38587378786817134,-0.9556427597999573,75p-100p
0.015877415452724104,0.06817624338579063,0.38606719622977065,-0.9588329792022705,50p-75p
0.015877415452724104,0.06817624338579063,0.38310040415317265,-0.9631684422492981,0p-25p
0.015877415452724104,0.06817624338579063,0.38110301521017187,-0.9536805152893066,75p-100p
0.015877415452724104,0.06817624338579063,0.38085758504217726,-0.9572368860244751,50p-75p
0.015877415452724104,0.06817624338579063,0.3884379232285539,-0.9615014791488647,25p-50p
0.015877415452724104,0.06817624338579063,0.3841077485827006,-0.9623194932937622,25p-50p
0.015877415452724104,0.06817624338579063,0.38332168928876786,-0.959479808807373,50p-75p
0.037473716938846505,0.06817679474449641,0.38552214218009345,-0.9551863670349121,75p-100p
0.037473716938846505,0.06817679474449641,0.3852200190171386,-0.9627543687820435,25p-50p
0.037473716938846505,0.06817679474449641,0.3828368241639106,-0.9495636224746704,75p-100p
0.037473716938846505,0.06817679474449641,0.38447879740543783,-0.9545922875404358,75p-100p
0.037473716938846505,0.06817679474449641,0.38391156903097706,-0.9545845985412598,75p-100p
0.037473716938846505,0.06817679474449641,0.3858522145931381,-0.9529790878295898,75p-100p
0.037473716938846505,0.06817679474449641,0.38542456309903983,-0.9541333913803101,75p-100p
0.037473716938846505,0.06817679474449641,0.38499965740613246,-0.9475210905075073,75p-100p
0.13057701284256976,0.06818770805105324,0.3784145986762454,-0.9724993705749512,0p-25p
0.13057701284256976,0.06818770805105324,0.37884723027858236,-0.9726169109344482,0p-25p
0.13057701284256976,0.06818770805105324,0.3778294491408545,-0.9737557768821716,0p-25p
0.13057701284256976,0.06818770805105324,0.37670793500573135,-0.9724450707435608,0p-25p
0.13057701284256976,0.06818770805105324,0.3778416779105727,-0.9725468754768372,0p-25p
0.13057701284256976,0.06818770805105324,0.3782180805634876,-0.9743728041648865,0p-25p
0.13057701284256976,0.06818770805105324,0.3779743055308175,-0.9753801226615906,0p-25p
0.13057701284256976,0.06818770805105324,0.37683681792930235,-0.9718472957611084,0p-25p
0.04252688172835699,0.06817695655629051,0.38369458594552264,-0.957419216632843,50p-75p
0.04252688172835699,0.06817695655629051,0.3833732372855197,-0.9534683227539062,75p-100p
0.04252688172835699,0.06817695655629051,0.3853217492450134,-0.9510176777839661,75p-100p
0.04252688172835699,0.06817695655629051,0.38649228953327597,-0.9496192336082458,75p-100p
0.04252688172835699,0.06817695655629051,0.38785777967487767,-0.9582405686378479,50p-75p
0.04252688172835699,0.06817695655629051,0.38766486067849876,-0.9537808299064636,75p-100p
0.04252688172835699,0.06817695655629051,0.38695987233104406,-0.9580205678939819,50p-75p
0.04252688172835699,0.06817695655629051,0.38470152076318864,-0.9580157399177551,50p-75p
0.02018212843786363,0.06817637523243766,0.38328618552471644,-0.961537778377533,25p-50p
0.02018212843786363,0.06817637523243766,0.3830772734386618,-0.9508758187294006,75p-100p
0.02018212843786363,0.06817637523243766,0.38234755858210956,-0.9510199427604675,75p-100p
0.02018212843786363,0.06817637523243766,0.38203132294957015,-0.9559088945388794,75p-100p
0.02018212843786363,0.06817637523243766,0.38543699174337315,-0.9599056839942932,25p-50p
0.02018212843786363,0.06817637523243766,0.38135151300698594,-0.9525896310806274,75p-100p
0.02018212843786363,0.06817637523243766,0.38574330867054907,-0.9586084485054016,50p-75p
0.02018212843786363,0.06817637523243766,0.38257374476671324,-0.949237048625946,75p-100p
0.0502387165333941,0.0681785327230255,0.38597704809865246,-0.9516084790229797,75p-100p
0.0502387165333941,0.0681785327230255,0.3863181940711103,-0.9607744216918945,25p-50p
0.0502387165333941,0.0681785327230255,0.38515830505545756,-0.9548615217208862,75p-100p
0.0502387165333941,0.0681785327230255,0.3855492352673386,-0.9522623419761658,75p-100p
0.0502387165333941,0.0681785327230255,0.3856795798539765,-0.9552056193351746,75p-100p
0.0502387165333941,0.0681785327230255,0.3872666377953939,-0.9546028971672058,75p-100p
0.0502387165333941,0.0681785327230255,0.3836432691434903,-0.951272189617157,75p-100p
0.0502387165333941,0.0681785327230255,0.3861223354767954,-0.9528827667236328,75p-100p
0.04499804150278856,0.06817725620776104,0.38309115626657586,-0.9524348378181458,75p-100p
0.04499804150278856,0.06817725620776104,0.3820771861766852,-0.9580070376396179,50p-75p
0.04499804150278856,0.06817725620776104,0.38539228725321084,-0.9521517753601074,75p-100p
0.04499804150278856,0.06817725620776104,0.38661836711002195,-0.9585059285163879,50p-75p
0.04499804150278856,0.06817725620776104,0.38283029802760343,-0.9535027742385864,75p-100p
0.04499804150278856,0.06817725620776104,0.3834690399147908,-0.9563852548599243,75p-100p
0.04499804150278856,0.06817725620776104,0.3855530040918937,-0.9636335372924805,0p-25p
0.04499804150278856,0.06817725620776104,0.3861810043646928,-0.9586015939712524,50p-75p
0.06275308104647799,0.06818157718196613,0.38439186119187635,-0.9596362113952637,50p-75p
0.06275308104647799,0.06818157718196613,0.3847778852331208,-0.9553521871566772,75p-100p
0.06275308104647799,0.06818157718196613,0.3841095572608258,-0.9612640142440796,25p-50p
0.06275308104647799,0.06818157718196613,0.38494330181339087,-0.9592383503913879,50p-75p
0.06275308104647799,0.06818157718196613,0.38541321455759725,-0.9594417810440063,50p-75p
0.06275308104647799,0.06818157718196613,0.3850774811513819,-0.9552571177482605,75p-100p
0.06275308104647799,0.06818157718196613,0.38348211407620236,-0.9589959979057312,50p-75p
0.06275308104647799,0.06818157718196613,0.3838093417898998,-0.9543906450271606,75p-100p
0.02093625820226775,0.06817620143458476,0.3829962013794202,-0.951928436756134,75p-100p
0.02093625820226775,0.06817620143458476,0.3853617138382022,-0.9546250104904175,75p-100p
0.02093625820226775,0.06817620143458476,0.3850928595707876,-0.9538029432296753,75p-100p
0.02093625820226775,0.06817620143458476,0.3833623147464689,-0.9613958597183228,25p-50p
0.02093625820226775,0.06817620143458476,0.3837784593261183,-0.9626579880714417,25p-50p
0.02093625820226775,0.06817620143458476,0.38178197256444557,-0.9584220051765442,50p-75p
0.02093625820226775,0.06817620143458476,0.38220346373920144,-0.9582535028457642,50p-75p
0.02093625820226775,0.06817620143458476,0.38039438305698114,-0.9469447731971741,75p-100p
0.01620540409463956,0.06817625537184946,0.38417531650693887,-0.9648358821868896,0p-25p
0.01620540409463956,0.06817625537184946,0.3844624122982528,-0.9576207399368286,50p-75p
0.01620540409463956,0.06817625537184946,0.38228172483489153,-0.9582661390304565,50p-75p
0.01620540409463956,0.06817625537184946,0.3883276625494218,-0.956389307975769,75p-100p
0.01620540409463956,0.06817625537184946,0.3817599681670389,-0.9561176896095276,75p-100p
0.01620540409463956,0.06817625537184946,0.3860913589538686,-0.95332932472229,75p-100p
0.01620540409463956,0.06817625537184946,0.38063438730384114,-0.967726469039917,0p-25p
0.01620540409463956,0.06817625537184946,0.38314845108745876,-0.9595987200737,50p-75p
0.01291631483543128,0.06817602763673185,0.385030454542251,-0.9549657106399536,75p-100p
0.01291631483543128,0.06817602763673185,0.3837306307261521,-0.9638658165931702,0p-25p
0.01291631483543128,0.06817602763673185,0.38038189028921277,-0.9611682891845703,25p-50p
0.01291631483543128,0.06817602763673185,0.3832830328397855,-0.9564698934555054,50p-75p
0.01291631483543128,0.06817602763673185,0.3792821198374474,-0.955909252166748,75p-100p
0.01291631483543128,0.06817602763673185,0.38235382579833604,-0.9500354528427124,75p-100p
0.01291631483543128,0.06817602763673185,0.3832128580452838,-0.9605844020843506,25p-50p
0.01291631483543128,0.06817602763673185,0.3811328645590002,-0.9618024230003357,25p-50p
0.010596929341886068,0.06817584784584953,0.3829655669555516,-0.9656367301940918,0p-25p
0.010596929341886068,0.06817584784584953,0.38345877746749374,-0.9670338034629822,0p-25p
0.010596929341886068,0.06817584784584953,0.386844128388466,-0.9698017835617065,0p-25p
0.010596929341886068,0.06817584784584953,0.3855770886699593,-0.9601689577102661,25p-50p
0.010596929341886068,0.06817584784584953,0.38518948222736016,-0.954237699508667,75p-100p
0.010596929341886068,0.06817584784584953,0.38221872738210805,-0.9512571096420288,75p-100p
0.010596929341886068,0.06817584784584953,0.38414273313363123,-0.9522877931594849,75p-100p
0.010596929341886068,0.06817584784584953,0.3808647358868432,-0.9579517841339111,50p-75p
0.011343546506246312,0.06817590178311422,0.3817290685794275,-0.9611026048660278,25p-50p
0.011343546506246312,0.06817590178311422,0.3823731978434345,-0.95502108335495,75p-100p
0.011343546506246312,0.06817590178311422,0.3857025918231143,-0.9623467326164246,25p-50p
0.011343546506246312,0.06817590178311422,0.38520210992958587,-0.9597440361976624,25p-50p
0.011343546506246312,0.06817590178311422,0.3845272464083735,-0.9611465334892273,25p-50p
0.011343546506246312,0.06817590178311422,0.38304654120472154,-0.9627237319946289,25p-50p
0.011343546506246312,0.06817590178311422,0.38147163894151453,-0.9537190198898315,75p-100p
0.011343546506246312,0.06817590178311422,0.37979933546567907,-0.9578653573989868,50p-75p
0.0082991780084672,0.06817568004102602,0.38291252178180585,-0.9474622011184692,75p-100p
0.0082991780084672,0.06817568004102602,0.38223132604208554,-0.9639841318130493,0p-25p
0.0082991780084672,0.06817568004102602,0.3821064513412313,-0.9497948884963989,75p-100p
0.0082991780084672,0.06817568004102602,0.3858378867412145,-0.9508846998214722,75p-100p
0.0082991780084672,0.06817568004102602,0.38379037737509286,-0.958579957485199,50p-75p
0.0082991780084672,0.06817568004102602,0.3790600713219128,-0.9693648219108582,0p-25p
0.0082991780084672,0.06817568004102602,0.38101593389590144,-0.9535953998565674,75p-100p
0.0082991780084672,0.06817568004102602,0.38580691004219875,-0.9608524441719055,25p-50p
0.0190015581109691,0.06817644714879059,0.38490608778130864,-0.9620559215545654,25p-50p
0.0190015581109691,0.06817644714879059,0.38185263641755807,-0.9612506628036499,25p-50p
0.0190015581109691,0.06817644714879059,0.3859101753781417,-0.9599646925926208,25p-50p
0.0190015581109691,0.06817644714879059,0.38222191687702173,-0.9596498012542725,50p-75p
0.0190015581109691,0.06817644714879059,0.38270073390061093,-0.9564337730407715,50p-75p
0.0190015581109691,0.06817644714879059,0.3850806945016955,-0.9564453363418579,50p-75p
0.0190015581109691,0.06817644714879059,0.3803581528936594,-0.9565471410751343,50p-75p
0.0190015581109691,0.06817644714879059,0.38184867616490387,-0.9545288681983948,75p-100p
0.02040148647914468,0.0681763332812318,0.38665752127401565,-0.9540761709213257,75p-100p
0.02040148647914468,0.0681763332812318,0.38175248195490213,-0.9599706530570984,25p-50p
0.02040148647914468,0.0681763332812318,0.3843768315152497,-0.9567006826400757,50p-75p
0.02040148647914468,0.0681763332812318,0.388007822203621,-0.9665883779525757,0p-25p
0.02040148647914468,0.0681763332812318,0.3814420586249699,-0.9525676965713501,75p-100p
0.02040148647914468,0.0681763332812318,0.38214298469975977,-0.9546397924423218,75p-100p
0.02040148647914468,0.0681763332812318,0.3826043706526904,-0.9580936431884766,50p-75p
0.02040148647914468,0.0681763332812318,0.3884376222435129,-0.950729489326477,75p-100p
0.03401410419864237,0.0681766748839082,0.38360192797833353,-0.957209587097168,50p-75p
0.03401410419864237,0.0681766748839082,0.3819536822713183,-0.9545457363128662,75p-100p
0.03401410419864237,0.0681766748839082,0.3857037872875976,-0.9626728296279907,25p-50p
0.03401410419864237,0.0681766748839082,0.38335470571384384,-0.9617506861686707,25p-50p
0.03401410419864237,0.0681766748839082,0.3862609087383034,-0.9515590667724609,75p-100p
0.03401410419864237,0.0681766748839082,0.38212134669037173,-0.9635661244392395,0p-25p
0.03401410419864237,0.0681766748839082,0.3870648074480129,-0.9624137282371521,25p-50p
0.03401410419864237,0.0681766748839082,0.3847713030738091,-0.9580792784690857,50p-75p
0.028416977005955146,0.06817571000617309,0.38322005311170626,-0.9622676968574524,25p-50p
0.028416977005955146,0.06817571000617309,0.3861987517904842,-0.9550747275352478,75p-100p
0.028416977005955146,0.06817571000617309,0.38743838949137155,-0.9539395570755005,75p-100p
0.028416977005955146,0.06817571000617309,0.38328285007623686,-0.9577416181564331,50p-75p
0.028416977005955146,0.06817571000617309,0.386233005937738,-0.9486753344535828,75p-100p
0.028416977005955146,0.06817571000617309,0.3835373641867021,-0.9498315453529358,75p-100p
0.028416977005955146,0.06817571000617309,0.38289440045893125,-0.9611209034919739,25p-50p
0.028416977005955146,0.06817571000617309,0.3816006049944687,-0.9533198475837708,75p-100p
0.0514496070604657,0.06817885035358427,0.3820407729655856,-0.9595592021942139,50p-75p
0.0514496070604657,0.06817885035358427,0.38452218120794035,-0.9556837677955627,75p-100p
0.0514496070604657,0.06817885035358427,0.3836878393608849,-0.9511122107505798,75p-100p
0.0514496070604657,0.06817885035358427,0.38545052356970455,-0.9590399265289307,50p-75p
0.0514496070604657,0.06817885035358427,0.3849876329635753,-0.9571282267570496,50p-75p
0.0514496070604657,0.06817885035358427,0.3850265531294271,-0.9599705934524536,25p-50p
0.0514496070604657,0.06817885035358427,0.3848984481076452,-0.9612318873405457,25p-50p
0.0514496070604657,0.06817885035358427,0.38508994450978706,-0.9606671333312988,25p-50p
0.00905871213290288,0.06817573997132013,0.3832181800972823,-0.9574760794639587,50p-75p
0.00905871213290288,0.06817573997132013,0.38461448833903394,-0.9599177241325378,25p-50p
0.00905871213290288,0.06817573997132013,0.3815050872431725,-0.9589837193489075,50p-75p
0.00905871213290288,0.06817573997132013,0.3787474577386391,-0.960300087928772,25p-50p
0.00905871213290288,0.06817573997132013,0.38266458058344094,-0.9616286754608154,25p-50p
0.00905871213290288,0.06817573997132013,0.37969695847665136,-0.9654902219772339,0p-25p
0.00905871213290288,0.06817573997132013,0.38288264716269027,-0.9515833854675293,75p-100p
0.00905871213290288,0.06817573997132013,0.383550943628452,-0.9711775183677673,0p-25p
0.015465981850321334,0.06817623139973181,0.38265575376231103,-0.9616103172302246,25p-50p
0.015465981850321334,0.06817623139973181,0.38504927367699343,-0.9632599949836731,0p-25p
0.015465981850321334,0.06817623139973181,0.3812129968599529,-0.9570084810256958,50p-75p
0.015465981850321334,0.06817623139973181,0.38015178841561753,-0.9597412347793579,25p-50p
0.015465981850321334,0.06817623139973181,0.38317119784026055,-0.9560548067092896,75p-100p
0.015465981850321334,0.06817623139973181,0.3814311911063855,-0.9556439518928528,75p-100p
0.015465981850321334,0.06817623139973181,0.3849229506607984,-0.9510816335678101,75p-100p
0.015465981850321334,0.06817623139973181,0.38425185136190304,-0.9557019472122192,75p-100p
0.015340157009586517,0.06817620143458476,0.3823771635360404,-0.9595901370048523,50p-75p
0.015340157009586517,0.06817620143458476,0.3873801760905261,-0.9493577480316162,75p-100p
0.015340157009586517,0.06817620143458476,0.38397550921305657,-0.9613505601882935,25p-50p
0.015340157009586517,0.06817620143458476,0.38368850257920184,-0.9639893174171448,0p-25p
0.015340157009586517,0.06817620143458476,0.38171220910802667,-0.9489021301269531,75p-100p
0.015340157009586517,0.06817620143458476,0.38641187665564386,-0.9526088833808899,75p-100p
0.015340157009586517,0.06817620143458476,0.3847714406787747,-0.9623976349830627,25p-50p
0.015340157009586517,0.06817620143458476,0.38641989185481135,-0.9616008400917053,25p-50p
0.02379971249899032,0.06817494889143792,0.3835543042715837,-0.9577469825744629,50p-75p
0.02379971249899032,0.06817494889143792,0.38562211339978153,-0.9557362794876099,75p-100p
0.02379971249899032,0.06817494889143792,0.3826634401558206,-0.9548212289810181,75p-100p
0.02379971249899032,0.06817494889143792,0.3823457354112236,-0.954715371131897,75p-100p
0.02379971249899032,0.06817494889143792,0.3868317696550112,-0.9481967687606812,75p-100p
0.02379971249899032,0.06817494889143792,0.385556129486541,-0.9563855528831482,75p-100p
0.02379971249899032,0.06817494889143792,0.38563447945762214,-0.959541916847229,50p-75p
0.02379971249899032,0.06817494889143792,0.38290364359580886,-0.965961217880249,0p-25p
0.026918384677203366,0.06817548227105548,0.38427764122502245,-0.9523012638092041,75p-100p
0.026918384677203366,0.06817548227105548,0.38700009909420163,-0.9574762582778931,50p-75p
