F0,F1,F2,F3,F4,F5
0.0013390697642656532,0.0,2.5406885053528606E-4,0.0,9.554375322188076E-6,0.0
0.00199898763541755,0.0,3.4653867144622655E-4,0.0,5.670724357472134E-4,0.0
0.002279455081366135,0.0,2.556058166907562E-4,0.0,6.993428212593827E-4,0.0
0.002601570462946545,0.0,0.0030886625461936184,0.0,2.311014000367016E-4,0.0
0.0023158074339549367,0.0,0.002379721019458504,0.0,-6.223971061847872E-4,0.0
0.01742412419009124,0.0,4.399880702458607E-4,0.0,-0.0017094686293257174,0.0
0.006766783315086306,0.0,-0.001532042476259301,0.0,-0.0010580035414565858,0.0
0.0025760228736101637,0.0,-0.0035027988525760654,0.0,-3.779300831404705E-5,0.0
0.0020796457108989697,0.0,-9.389032264134628E-4,0.0,6.932741621154281E-4,0.0
0.002253698729304583,0.0,-4.554659624729368E-5,0.0,8.372952168857306E-4,0.0
0.0022334292551717825,0.0,2.0570220615345348E-4,0.0,2.1424097681421077E-4,0.0
0.002271398120237289,0.0,1.1137451556912916E-4,0.0,-2.0530737217147763E-5,0.0
0.003099307046199884,0.0,5.384110174937958E-5,0.0,-1.0091172822126318E-4,0.0
0.002377632411636178,0.0,-7.226973013099553E-5,0.0,-6.435309732358445E-5,0.0
0.002449517618219236,0.0,-2.070343121028001E-4,0.0,8.257118077392223E-5,0.0
0.0022349441835726354,0.0,-7.995326412270324E-5,0.0,1.9679244579567804E-4,0.0
0.002135479599717655,0.0,4.705387726148446E-4,0.0,1.4958342082615328E-4,0.0
0.0021348851002734523,0.0,5.729059564885723E-4,0.0,-3.4126539524464227E-5,0.0
0.00485224102294305,0.0,2.1445318172232854E-4,0.0,-2.766163206603676E-4,0.0
0.003741093254402799,0.0,-1.2254316629876634E-4,0.0,-1.7775782385785876E-4,0.0
0.002404641431264624,0.0,-5.648182692933239E-4,0.0,0.0019159361822511818,8.125546213447114
0.0027459690646188337,0.0,7.375256270710472E-5,0.0,0.0037832729171483046,15.255358323741149
0.002525711771368414,0.0,0.009695986228475301,40.62773106723557,0.003218942394019879,16.212457410830602
0.004049320897886428,0.0,0.013663419170558444,55.96292608508795,-5.1961424535036E-4,0.7081655613011821
0.050232896657007337,203.13865533617786,0.008735060396880403,53.080824011609025,-0.004714974480976738,-17.120585931974176
0.0472094724745916,178.24530275735086,-0.002043855748247246,-2.6857186656808154,-0.004833819933857288,-15.267263801299043
0.02462093796741785,176.2814686793697,-0.006025248717005542,-15.650876217250916,-1.429961748229511E-4,-11.412708758669243
0.00663602150144494,0.0,-0.0031255259417850194,13.99245719302271,0.008681868279487723,-3.410087928819614
0.040393378558552955,214.0069256285987,0.008560914619534534,-12.321807711088951,0.007351203552925001,-13.55631396223902
0.02369562247009895,229.3448602478499,0.03407240398092133,-21.40069256285987,-1.716989517208648E-4,-17.313692192460117
0.05889571058076352,0.0,0.01213180408626628,-65.73587115050472,-0.010225575250482602,9.191328003460775
0.1677468753949463,0.0,-0.005769465433755216,-45.86897204956998,-0.016783184076750685,20.02752003753644
0.029026772527460692,0.0,-0.0226460269255402,45.86897204956998,-0.0055540473922811836,28.58779706268039
0.009782764327974277,0.0,-0.032454600896928844,22.93448602478499,0.0028973944741310436,8.560277025143948
0.024647631486548523,229.3448602478499,-0.0022958651435528213,42.80138512571974,0.008192114599805051,-10.912373637157252
0.007663441430758169,0.0,-0.0014575739540936862,-1.5337934619251201,0.009531322335069961,2.0300148276255614
0.01860710825830464,214.0069256285987,0.0028160326020674805,3.5412436071387843,0.0035989720149245106,-6.754690046204179
0.005515156171627789,0.0,0.012646061905610809,52.71463092220328,0.01226631330590848,-6.798014963736267
0.039801937126451116,247.05107828354383,0.008647177001217482,-18.096277297365358,0.011344871363404582,-15.147741080049036
0.06029633652473898,247.05107828354383,0.05695842037587372,-24.705107828354382,0.001485115798770855,-9.45403687284806
0.03445240308783645,0.0,0.03738421018395894,-33.48759241782758,-0.008174164398214742,20.07471292651344
0.29298202507030374,0.0,0.005703124308094355,13.140104118194085,-0.02543315096831118,23.34639828619529
0.11038014377346342,203.13865533617786,-0.006595996955966549,63.354681361927604,-0.01627077754205373,1.6750296180169084
0.050848087722397274,211.18227120642533,-0.04821723089571943,43.605746712744484,-0.0059522518942148345,-25.668951794718918
0.12253938698195695,211.18227120642533,-0.01700949992440281,-40.345265625018236,-0.0014026825265133168,-36.09440844068172
0.04581624898745981,214.0069256285987,-0.01885138367876169,-63.354681361927604,0.006263812000570286,-19.610614485605517
0.02784856351891811,0.0,-0.028292333197012003,-63.63714680414493,0.003113401574174557,10.124382748624432
0.00393658106010825,0.0,-0.011256754256563403,-42.80138512571974,0.006006830389936378,19.034650952800014
0.0020175549605727077,0.0,-0.005239806764629167,0.0,0.006741925479496584,17.007567873400962
0.002447981983815493,0.0,-3.4349494527121966E-4,0.0,0.0027583908455318614,8.560277025143948
0.002393829233918655,0.0,-3.93354551751721E-5,0.0,0.0010688321287744462,0.0
0.0020309691970791777,0.0,-6.503568363109384E-5,0.0,6.979615256309246E-5,0.0
0.002029384078065005,0.0,-3.487575157699878E-5,0.0,8.323988448182938E-6,0.0
0.002305026143586849,0.0,3.2559657451560353E-6,0.0,8.182769951055744E-5,0.0
0.0020824220027798254,0.0,-3.186133762238235E-5,0.0,0.006278431119536939,0.0
0.0020207300634475477,0.0,3.425956069443852E-4,0.0,0.007304781040154316,0.0
0.002012225430022744,0.0,0.03118761002550808,0.0,0.0031313151030317302,0.0
0.004053102464687316,0.0,0.020917425484951506,0.0,-0.004626855001610735,0.0
0.15700428592970034,0.0,0.005337299238532706,0.0,-0.015316992665384596,0.0
0.029111827238366285,0.0,-0.009866524007621603,0.0,-0.008864712529458842,0.0
0.016169359235846788,0.0,-0.03000537855512835,0.0,-0.001601566456927889,0.0
0.025137945773506084,0.0,-0.005734798265512174,0.0,0.003447813113713327,0.0
0.008964333886488696,0.0,-0.004736395917161453,0.0,0.00572917887722233,0.0
0.0040403485854844596,0.0,-0.005261949758038416,0.0,0.0013721771110003444,0.0
0.003036178244050336,0.0,-0.0015959084227535763,0.0,0.0014020526228447011,0.0
0.0017922748045331846,0.0,-4.441564577143906E-4,0.0,0.0012395864989440566,0.0
0.0021088286631964523,0.0,-1.3502945309995978E-4,0.0,4.028990307599283E-4,0.0
0.0022832410873394487,0.0,2.055432518550581E-4,0.0,1.1530268725558804E-4,0.0
0.002115547837147405,0.0,9.373687626134083E-5,0.0,7.923025823809926E-7,0.0
0.002816631476832999,0.0,1.797381388289922E-5,0.0,-8.40967596919883E-5,0.0
0.0023108178497563813,0.0,-3.728322120197538E-5,0.0,-3.590659430588671E-5,0.0
0.0022754751504494566,0.0,-1.4943049787322532E-4,0.0,1.5025383969650102E-6,0.0
0.002199709894329299,0.0,-2.0939393900304503E-6,0.0,9.182964983177361E-5,0.0
0.0021250329651804132,0.0,7.891864961751806E-6,0.0,1.377945494487679E-4,0.0
