F0,F1,F2,F3,F4,F5
0.006993745760843475,0.0,0.04260526835681477,29.153473176892057,-0.00768903779930398,-7.288368294223014
0.01815487706602448,0.0,0.028454589026174804,14.576736588446028,-0.004514810585966494,-3.4313531478861967
0.21443952189232682,145.76736588446028,0.011235419025614847,0.0,-0.010873688739502342,1.778845747871711
0.04554380282597581,0.0,0.035716140092582255,26.5734440259071,-0.010299304615347938,4.352360608786359
0.04947637800894204,0.0,-0.015393950873900674,32.049348197520075,-0.013807409171035267,-4.740975910664244
0.27921714947062815,205.75090307176563,-0.009727249100807134,20.313865533617786,-0.020176877529432966,-22.869941885245265
0.020633094200497273,203.13865533617786,-0.0350799322328668,-20.575090307176563,-0.0020604991604333154,-22.713207021109998
0.011329199226162524,0.0,-0.0553252568750995,-61.464046147970905,0.007264848250426713,-0.5868928043583533
0.008020691966840842,0.0,-0.002897442788921066,-40.62773106723557,0.014804581571258756,15.742567054603507
0.008897066211958867,0.0,0.010505747429353564,27.405721891855524,0.01249105994894779,17.725868430910516
0.007361946762993769,0.0,0.0060274734712004435,13.702860945927762,4.344254189370449E-4,2.64440183507601
0.06418730897485388,137.02860945927762,0.002667584739578695,0.0,-0.0028620761051145237,-4.258309095112375
0.010512937941395557,0.0,0.003193765650651592,-13.702860945927762,-0.0014640349005499633,3.9634074724442825
0.020659494320651447,0.0,-0.0023877791859446286,19.817037362221413,-0.0010933390235851,3.7314240572966226
0.04509468234335294,0.0,0.001234980931212289,23.611379627038467,-0.0014770696226260867,1.2926643295353883
0.03495754084415204,236.11379627038468,-0.0018197180186271533,0.0,0.0013027451308080314,-2.9921203153459395
0.009538819335706704,0.0,-0.004475613046137579,2.6689793828598853,0.0029245625074794447,11.633552362363039
0.0293388357313388,0.0,0.0069812434567704616,15.327635907581007,0.001757629187464554,9.457620074901367
0.025525969669071665,131.40179504949177,0.011457312730910706,74.11532348506316,0.0010000779790404553,-4.879294281605761
0.061870182961321865,247.05107828354383,-9.980349698285244E-4,11.564928323405207,-6.002742235055991E-5,-24.170805189826076
0.0505597093752687,247.05107828354383,0.0045144160623641905,-19.84613823308102,-3.0809748099928924E-4,-24.506031166741614
0.01183179102909766,0.0,0.01015255467929092,-58.54565918247729,-3.6060601810593946E-4,-1.1731908553599713
0.07311724594700472,155.69664302585858,0.0043415305013545374,-13.359538595703686,-0.005494936246890428,3.8414952666212576
0.10135418807190845,0.0,-0.002714622279853395,2.4556742279166826,-0.007621926743712051,6.3260851294481455
0.027506163360635993,180.2533853050254,-0.016526676692515792,-31.139328605171716,-0.0032980645628606967,-6.586328968902201
0.021064220923015048,0.0,-0.017522975442334176,-18.02533853050254,0.001087569498751406,-0.9822696911666732
0.03062884605887246,0.0,-0.0047446157317085555,-36.05067706100508,0.006587109848468721,13.86109420946301
0.012177969511119342,0.0,-0.0031678052664999823,0.0,0.008834797040395215,13.040830047579428
0.008226210408041069,0.0,0.009231287461910717,29.153473176892057,0.004811944679301757,8.66780907104562
0.016426512415930832,0.0,0.01966305816283226,14.576736588446028,-9.402573070911024E-4,-5.8306946353784115
0.0746610119160203,145.76736588446028,0.007899675950134107,0.0,-0.008580009052907251,-14.576736588446028
0.07727585957129102,0.0,-0.00720328604606719,-14.576736588446028,-0.009249209972015384,-5.8306946353784115
0.017299916581031513,0.0,-0.020235585698175816,-29.153473176892057,-0.00137344011082089,4.921553013413084
0.00909062985308928,0.0,-0.012515360873089706,0.0,0.004787594780759553,12.721359679619187
0.007575698284242078,0.0,0.003688512809540915,17.319396772842406,0.006009342637494561,12.645479060789544
0.019561164354237198,0.0,0.00477263860387221,25.793626834782675,0.0036070354206650867,-0.0851540350536899
0.03050721337816213,86.59698386421204,0.0011671277508160265,21.177108709664324,0.007656403125513392,-4.772876481094551
0.021488065325490302,85.66964224180734,0.006780508759598171,-2.3546261436794085,0.008764937824787235,-0.3193912493611098
0.012447886552695658,63.05072242741795,0.0409665933592449,7.529140856600693,0.0028593737730987427,8.480814068116397
0.062493371564961285,0.0,0.02869759492359395,31.02065451450894,-0.009798057168820654,13.254134149999313
0.21483752705465115,167.07750926811917,0.0045054535343118495,46.893538721152126,-0.022139798077696417,-6.580026747248128
0.06378121969248232,188.75952139400144,-0.02397920717203857,44.23384567404144,-0.01316891449410646,-25.70439758344123
0.034331230160494386,203.13865533617786,-0.04339399598142093,-31.977588459406196,-0.0013616511655520427,-31.796988613047052
0.032850484151846826,203.13865533617786,-0.013197252789071957,-58.06576981241808,0.007534218927999837,-19.86871616240012
0.013332914917864223,0.0,-0.007693779484931672,-60.94159660085336,0.00968075885933563,8.139321566399492
0.008294113368437623,0.0,-0.00415822078028401,-40.62773106723557,0.0038265041635467843,26.04456202477486
0.008140518127540627,0.0,4.902823108632485E-4,0.0,0.002225512580596993,24.588340829100133
0.014655578645588578,0.0,0.0018432371307645044,41.68624201102952,5.07952234966441E-4,10.209858313998591
0.012603593833604989,0.0,4.3305446252903774E-4,20.84312100551476,-6.680667711015099E-4,-8.337248402205905
0.015278761169227963,208.4312100551476,-0.001589845681284699,0.0,-4.10254462395886E-4,-20.84312100551476
0.009994199178366123,0.0,-0.0011335101386196994,-20.84312100551476,7.833178001745761E-4,-1.2074362919118697
0.008011047566784517,0.0,5.752471193594432E-4,-41.68624201102952,0.0015583078091005178,17.77440123598946
0.010569899941728215,0.0,0.003267097063079847,35.64906055147017,0.003750217057901268,23.768877627439146
0.017867146384344133,0.0,0.004001389763368116,60.625915401454826,0.0026883497864999633,8.436404720713643
0.02140163508498555,178.24530275735086,0.015904503828882303,46.8451884254388,-7.38295080711643E-4,-25.112582507750087
0.02260212881199643,214.0069256285987,0.007698292668958032,-5.102282344445622,-0.002491710440551589,-33.619403845669694
0.08772492787231359,127.22247931289463,-0.0022728297932733256,-57.049753114330045,-0.0011013307960317732,-19.500071928859903
0.023196963335470267,0.0,6.315043716879854E-4,-55.52363305700921,0.002508693347450768,4.180982194064237
0.009740068856882002,0.0,0.01393124399735846,-25.444495862578925,9.95260468212321E-4,16.96231392856693
0.06475208017815215,0.0,0.012139722510895979,0.0,-0.005701145148094687,13.649176197659733
0.13660358943776496,0.0,-0.0030506365218157176,0.0,-0.010667809138700005,5.088899172515785
