F25,F25_rec,probability,reconstruction_log_probability,percentile
0.0,68.89881958480787,0.3771640852322939,-0.9776400327682495,75p-100p
0.0,68.89881958480787,0.37138042214850064,-0.9904897809028625,25p-50p
0.0,68.89881958480787,0.3734748149714319,-0.9931135773658752,25p-50p
0.0,68.89881958480787,0.37366902444041,-0.9891547560691833,25p-50p
0.0,68.89881958480787,0.37645941139619127,-0.9670182466506958,75p-100p
0.0,68.89881958480787,0.3756705528595292,-0.9681902527809143,75p-100p
0.0,68.89881958480787,0.3753802893605973,-0.9775539040565491,75p-100p
0.0,68.89881958480787,0.37375852569860757,-0.9816763997077942,50p-75p
0.0,68.89881958480787,0.3737189179682906,-0.983820378780365,50p-75p
0.0,68.89881958480787,0.3740857283999927,-0.9956702589988708,25p-50p
0.0,68.89881958480787,0.37496205395748505,-0.986301600933075,50p-75p
0.0,68.89881958480787,0.3733971995105258,-0.9926238656044006,25p-50p
0.0,68.89881958480787,0.3729059723166755,-0.985346794128418,50p-75p
0.0,68.89881958480787,0.3765824630562782,-0.9867453575134277,50p-75p
0.0,68.89881958480787,0.3733373796171537,-0.9834755063056946,50p-75p
0.0,68.89881958480787,0.3745369174987962,-0.9934754967689514,25p-50p
110.52476273961659,68.89879013402434,0.3764491570364765,-0.97549968957901,75p-100p
110.52476273961659,68.89879013402434,0.37731093546948397,-0.9744105339050293,75p-100p
110.52476273961659,68.89879013402434,0.37725039863467624,-0.9796887040138245,75p-100p
110.52476273961659,68.89879013402434,0.376183090147185,-0.9774745106697083,75p-100p
110.52476273961659,68.89879013402434,0.376516746715718,-0.9752230048179626,75p-100p
110.52476273961659,68.89879013402434,0.3764303767999435,-0.9761526584625244,75p-100p
110.52476273961659,68.89879013402434,0.3774001618020569,-0.9752957820892334,75p-100p
110.52476273961659,68.89879013402434,0.37598483994227405,-0.9753778576850891,75p-100p
0.0,68.89881958480787,0.3707671421210521,-0.9868044257164001,50p-75p
0.0,68.89881958480787,0.37065591020935024,-0.9859132170677185,50p-75p
0.0,68.89881958480787,0.3793253242291666,-0.992409348487854,25p-50p
