F24, F25,F24_rec,F25_rec,probability,reconstruction_log_probability,percentile
0.005894736285013875,232.6801096075405,0.1252319958594388,85.9872465022701,0.12132328003660692,-2.101736307144165,0p-25p
0.005894736285013875,232.6801096075405,0.1252319958594388,85.9872465022701,0.12053996560786144,-2.106149196624756,0p-25p
0.005894736285013875,232.6801096075405,0.1252319958594388,85.9872465022701,0.1216455058645921,-2.117539405822754,0p-25p
0.005894736285013875,232.6801096075405,0.1252319958594388,85.9872465022701,0.12117865091378985,-2.104454278945923,0p-25p
0.005894736285013875,232.6801096075405,0.1252319958594388,85.9872465022701,0.12063656722603046,-2.1058647632598877,0p-25p
0.005894736285013875,232.6801096075405,0.1252319958594388,85.9872465022701,0.12067951653409797,-2.114734649658203,0p-25p
0.005894736285013875,232.6801096075405,0.1252319958594388,85.9872465022701,0.12257853958477283,-2.101971387863159,0p-25p
0.005894736285013875,232.6801096075405,0.1252319958594388,85.9872465022701,0.1217355050469875,-2.1028623580932617,0p-25p
0.0064184306052430685,0.0,0.12518101983470964,85.98628935180554,0.14006545464242492,-1.9336662292480469,75p-100p
0.0064184306052430685,0.0,0.12518101983470964,85.98628935180554,0.14321997257306998,-1.9552603960037231,50p-75p
0.0064184306052430685,0.0,0.12518101983470964,85.98628935180554,0.14319347749347897,-1.9559541940689087,25p-50p
0.0064184306052430685,0.0,0.12518101983470964,85.98628935180554,0.14512358599554828,-1.9515291452407837,50p-75p
0.0064184306052430685,0.0,0.12518101983470964,85.98628935180554,0.1431146870217942,-1.9462077617645264,50p-75p
0.0064184306052430685,0.0,0.12518101983470964,85.98628935180554,0.14185012821802273,-1.9715259075164795,25p-50p
0.0064184306052430685,0.0,0.12518101983470964,85.98628935180554,0.14307217832051813,-1.9641518592834473,25p-50p
0.0064184306052430685,0.0,0.12518101983470964,85.98628935180554,0.14456965929026624,-1.9598337411880493,25p-50p
0.00528738987770686,216.90816638083137,0.12520165218004803,85.99252555521694,0.1262513925560768,-2.070120096206665,0p-25p
0.00528738987770686,216.90816638083137,0.12520165218004803,85.99252555521694,0.12531083591442616,-2.070514440536499,0p-25p
0.00528738987770686,216.90816638083137,0.12520165218004803,85.99252555521694,0.12631775188309924,-2.0716969966888428,0p-25p
0.00528738987770686,216.90816638083137,0.12520165218004803,85.99252555521694,0.12655278861821778,-2.068340301513672,0p-25p
0.00528738987770686,216.90816638083137,0.12520165218004803,85.99252555521694,0.1258187160108614,-2.0676846504211426,0p-25p
0.00528738987770686,216.90816638083137,0.12520165218004803,85.99252555521694,0.12527176363478762,-2.06773042678833,0p-25p
0.00528738987770686,216.90816638083137,0.12520165218004803,85.99252555521694,0.12658709944201144,-2.061450481414795,0p-25p
0.00528738987770686,216.90816638083137,0.12520165218004803,85.99252555521694,0.12602749178484346,-2.0692503452301025,0p-25p
0.0021277843208177723,0.0,0.12517600023946018,85.98853497404932,0.14374125737891477,-1.9507601261138916,50p-75p
0.0021277843208177723,0.0,0.12517600023946018,85.98853497404932,0.14224370894277544,-1.945554494857788,50p-75p
0.0021277843208177723,0.0,0.12517600023946018,85.98853497404932,0.14001281856829698,-1.9368916749954224,75p-100p
0.0021277843208177723,0.0,0.12517600023946018,85.98853497404932,0.14224847387536999,-1.9611049890518188,25p-50p
0.0021277843208177723,0.0,0.12517600023946018,85.98853497404932,0.1433008709294841,-1.9565764665603638,25p-50p
0.0021277843208177723,0.0,0.12517600023946018,85.98853497404932,0.14176690543442164,-1.9368388652801514,75p-100p
0.0021277843208177723,0.0,0.12517600023946018,85.98853497404932,0.14269260018647373,-1.9404047727584839,75p-100p
0.0021277843208177723,0.0,0.12517600023946018,85.98853497404932,0.14457848339129747,-1.9570024013519287,25p-50p
0.004311729457676831,222.95321325236634,0.12521318368264808,85.99063334237546,0.123907096133278,-2.0789198875427246,0p-25p
0.004311729457676831,222.95321325236634,0.12521318368264808,85.99063334237546,0.12535341706222278,-2.0783021450042725,0p-25p
0.004311729457676831,222.95321325236634,0.12521318368264808,85.99063334237546,0.12495038826688118,-2.0834567546844482,0p-25p
0.004311729457676831,222.95321325236634,0.12521318368264808,85.99063334237546,0.12350091431400614,-2.0829758644104004,0p-25p
0.004311729457676831,222.95321325236634,0.12521318368264808,85.99063334237546,0.1244167915074168,-2.0797932147979736,0p-25p
0.004311729457676831,222.95321325236634,0.12521318368264808,85.99063334237546,0.12423941303466073,-2.083953857421875,0p-25p
0.004311729457676831,222.95321325236634,0.12521318368264808,85.99063334237546,0.12402103194556796,-2.080993175506592,0p-25p
0.004311729457676831,222.95321325236634,0.12521318368264808,85.99063334237546,0.1242420493302356,-2.082185983657837,0p-25p
0.0215804385324208,198.1082252853085,0.1251691378648737,85.99770889311732,0.1309225019196218,-2.0301289558410645,0p-25p
0.0215804385324208,198.1082252853085,0.1251691378648737,85.99770889311732,0.13268194249286935,-2.03910756111145,0p-25p
0.0215804385324208,198.1082252853085,0.1251691378648737,85.99770889311732,0.1307556427451194,-2.02813458442688,0p-25p
0.0215804385324208,198.1082252853085,0.1251691378648737,85.99770889311732,0.13083282258626927,-2.0258467197418213,0p-25p
0.0215804385324208,198.1082252853085,0.1251691378648737,85.99770889311732,0.13196104316044627,-2.0340819358825684,0p-25p
0.0215804385324208,198.1082252853085,0.1251691378648737,85.99770889311732,0.13215067469446076,-2.0324172973632812,0p-25p
0.0215804385324208,198.1082252853085,0.1251691378648737,85.99770889311732,0.13124803470241989,-2.029733180999756,0p-25p
0.0215804385324208,198.1082252853085,0.1251691378648737,85.99770889311732,0.13159840835027348,-2.0325119495391846,0p-25p
0.022479754162941505,239.65034346162577,0.1252466702617671,85.98329273458187,0.12031804666135111,-2.1287333965301514,0p-25p
0.022479754162941505,239.65034346162577,0.1252466702617671,85.98329273458187,0.11955162570691799,-2.1236953735351562,0p-25p
0.022479754162941505,239.65034346162577,0.1252466702617671,85.98329273458187,0.11976259374767367,-2.126455307006836,0p-25p
0.022479754162941505,239.65034346162577,0.1252466702617671,85.98329273458187,0.11944116935939307,-2.1211788654327393,0p-25p
0.022479754162941505,239.65034346162577,0.1252466702617671,85.98329273458187,0.11943587275597256,-2.123079299926758,0p-25p
0.022479754162941505,239.65034346162577,0.1252466702617671,85.98329273458187,0.11961509095631291,-2.122852087020874,0p-25p
0.022479754162941505,239.65034346162577,0.1252466702617671,85.98329273458187,0.1195845515848499,-2.117424726486206,0p-25p
0.022479754162941505,239.65034346162577,0.1252466702617671,85.98329273458187,0.11987283290132163,-2.1215620040893555,0p-25p
0.006685900237143269,0.0,0.12518124594260377,85.9861420978879,0.144647716117099,-1.9567211866378784,25p-50p
0.006685900237143269,0.0,0.12518124594260377,85.9861420978879,0.14324823142579501,-1.9487297534942627,50p-75p
0.006685900237143269,0.0,0.12518124594260377,85.9861420978879,0.14293193123657233,-1.9453809261322021,50p-75p
0.006685900237143269,0.0,0.12518124594260377,85.9861420978879,0.14070584551186177,-1.9465210437774658,50p-75p
0.006685900237143269,0.0,0.12518124594260377,85.9861420978879,0.1436854414334707,-1.9505783319473267,50p-75p
0.006685900237143269,0.0,0.12518124594260377,85.9861420978879,0.1407819336451603,-1.949520468711853,50p-75p
0.006685900237143269,0.0,0.12518124594260377,85.9861420978879,0.14085678676887028,-1.9668042659759521,25p-50p
0.006685900237143269,0.0,0.12518124594260377,85.9861420978879,0.14550101006514307,-1.9613924026489258,25p-50p
0.04366632188028932,239.65034346162577,0.12524653459703067,85.98393328912354,0.12014934758958581,-2.122551918029785,0p-25p
0.04366632188028932,239.65034346162577,0.12524653459703067,85.98393328912354,0.11957120909752862,-2.122298240661621,0p-25p
0.04366632188028932,239.65034346162577,0.12524653459703067,85.98393328912354,0.12021768733830887,-2.1173624992370605,0p-25p
0.04366632188028932,239.65034346162577,0.12524653459703067,85.98393328912354,0.12000723376918639,-2.1131038665771484,0p-25p
0.04366632188028932,239.65034346162577,0.12524653459703067,85.98393328912354,0.11981220166995266,-2.1210131645202637,0p-25p
0.04366632188028932,239.65034346162577,0.12524653459703067,85.98393328912354,0.11912401574142671,-2.121068000793457,0p-25p
0.04366632188028932,239.65034346162577,0.12524653459703067,85.98393328912354,0.11992708984664663,-2.1209235191345215,0p-25p
0.04366632188028932,239.65034346162577,0.12524653459703067,85.98393328912354,0.11982888505704412,-2.121204376220703,0p-25p
0.040059029218536615,208.4312100551476,0.12518816484416379,85.9944619442337,0.12783139939343627,-2.045551061630249,0p-25p
0.040059029218536615,208.4312100551476,0.12518816484416379,85.9944619442337,0.1280314569157973,-2.040670156478882,0p-25p
0.040059029218536615,208.4312100551476,0.12518816484416379,85.9944619442337,0.1291249910897102,-2.051748752593994,0p-25p
0.040059029218536615,208.4312100551476,0.12518816484416379,85.9944619442337,0.12968978751556381,-2.0481114387512207,0p-25p
0.040059029218536615,208.4312100551476,0.12518816484416379,85.9944619442337,0.12906008016482215,-2.0533804893493652,0p-25p
0.040059029218536615,208.4312100551476,0.12518816484416379,85.9944619442337,0.12860465406361904,-2.0464792251586914,0p-25p
0.040059029218536615,208.4312100551476,0.12518816484416379,85.9944619442337,0.12932809062230827,-2.0534300804138184,0p-25p
0.040059029218536615,208.4312100551476,0.12518816484416379,85.9944619442337,0.12958819179498945,-2.0506491661071777,0p-25p
0.01853775570563171,0.0,0.1251879500416644,85.9830055894425,0.14053052138297747,-1.9526832103729248,50p-75p
0.01853775570563171,0.0,0.1251879500416644,85.9830055894425,0.14410316408780996,-1.9531505107879639,50p-75p
0.01853775570563171,0.0,0.1251879500416644,85.9830055894425,0.14151812038585487,-1.9354225397109985,75p-100p
0.01853775570563171,0.0,0.1251879500416644,85.9830055894425,0.14250681584794272,-1.9406909942626953,75p-100p
0.01853775570563171,0.0,0.1251879500416644,85.9830055894425,0.14107507651206658,-1.9427053928375244,50p-75p
0.01853775570563171,0.0,0.1251879500416644,85.9830055894425,0.14030474463599016,-1.955919623374939,25p-50p
0.01853775570563171,0.0,0.1251879500416644,85.9830055894425,0.14393903178513773,-1.9536715745925903,50p-75p
0.01853775570563171,0.0,0.1251879500416644,85.9830055894425,0.14439134526603006,-1.937220573425293,75p-100p
0.004940479198135131,138.21229946587349,0.12506166878279884,86.0172936641614,0.14335288039335772,-1.9489855766296387,50p-75p
0.004940479198135131,138.21229946587349,0.12506166878279884,86.0172936641614,0.14367939515098263,-1.9315099716186523,75p-100p
0.004940479198135131,138.21229946587349,0.12506166878279884,86.0172936641614,0.14347802643097954,-1.93473219871521,75p-100p
0.004940479198135131,138.21229946587349,0.12506166878279884,86.0172936641614,0.1434667895997892,-1.9386963844299316,75p-100p
0.004940479198135131,138.21229946587349,0.12506166878279884,86.0172936641614,0.1444430445266991,-1.9573537111282349,25p-50p
0.004940479198135131,138.21229946587349,0.12506166878279884,86.0172936641614,0.14270973057012776,-1.9451903104782104,50p-75p
0.004940479198135131,138.21229946587349,0.12506166878279884,86.0172936641614,0.14086822220196024,-1.9508426189422607,50p-75p
0.004940479198135131,138.21229946587349,0.12506166878279884,86.0172936641614,0.14237800209948362,-1.9422636032104492,50p-75p
0.019793866212314423,155.69664302585858,0.12509301864231848,86.0116832898999,0.1388516722247332,-1.9637283086776733,25p-50p
0.019793866212314423,155.69664302585858,0.12509301864231848,86.0116832898999,0.1402375069982187,-1.970044493675232,25p-50p
0.019793866212314423,155.69664302585858,0.12509301864231848,86.0116832898999,0.13973086094084436,-1.972701907157898,25p-50p
0.019793866212314423,155.69664302585858,0.12509301864231848,86.0116832898999,0.1397389066081165,-1.9709967374801636,25p-50p
0.019793866212314423,155.69664302585858,0.12509301864231848,86.0116832898999,0.14102713808139583,-1.9568380117416382,25p-50p
0.019793866212314423,155.69664302585858,0.12509301864231848,86.0116832898999,0.14049460851905354,-1.9701931476593018,25p-50p
0.019793866212314423,155.69664302585858,0.12509301864231848,86.0116832898999,0.1391583624189776,-1.9597558975219727,25p-50p
0.019793866212314423,155.69664302585858,0.12509301864231848,86.0116832898999,0.14226346495337078,-1.9514983892440796,50p-75p
0.061567330365526356,162.0024528427617,0.1251065398943868,86.00995305636782,0.1395711429558522,-1.9690333604812622,25p-50p
0.061567330365526356,162.0024528427617,0.1251065398943868,86.00995305636782,0.13903849241556704,-1.9720375537872314,25p-50p
0.061567330365526356,162.0024528427617,0.1251065398943868,86.00995305636782,0.13959189230451224,-1.9699772596359253,25p-50p
0.061567330365526356,162.0024528427617,0.1251065398943868,86.00995305636782,0.1401633672691204,-1.9746173620224,25p-50p
0.061567330365526356,162.0024528427617,0.1251065398943868,86.00995305636782,0.14078136304083078,-1.9683911800384521,25p-50p
0.061567330365526356,162.0024528427617,0.1251065398943868,86.00995305636782,0.13960250944315009,-1.9572198390960693,25p-50p
0.061567330365526356,162.0024528427617,0.1251065398943868,86.00995305636782,0.1411763202960854,-1.9803348779678345,25p-50p
0.061567330365526356,162.0024528427617,0.1251065398943868,86.00995305636782,0.14039546031004668,-1.9623585939407349,25p-50p
0.10058354120176756,165.35085858561828,0.12511834272645983,86.00914315982088,0.13877646190147483,-1.9789316654205322,25p-50p
0.10058354120176756,165.35085858561828,0.12511834272645983,86.00914315982088,0.1387076417032116,-1.9758356809616089,25p-50p
0.10058354120176756,165.35085858561828,0.12511834272645983,86.00914315982088,0.13733838224413855,-1.9675383567810059,25p-50p
