F24,F24_rec,probability,reconstruction_log_probability,percentile
6.576907275023056E-4,0.1550393715959888,0.385237676355747,-0.956344485282898,75p-100p
6.576907275023056E-4,0.1550393715959888,0.38056599040376515,-0.96584153175354,0p-25p
6.576907275023056E-4,0.1550393715959888,0.3821930529175225,-0.9679509997367859,0p-25p
6.576907275023056E-4,0.1550393715959888,0.38229605735063604,-0.9655191898345947,0p-25p
6.576907275023056E-4,0.1550393715959888,0.3844615185852165,-0.9482144117355347,75p-100p
6.576907275023056E-4,0.1550393715959888,0.38389134106906814,-0.9487724304199219,75p-100p
6.576907275023056E-4,0.1550393715959888,0.3840878307919925,-0.9555480480194092,75p-100p
6.576907275023056E-4,0.1550393715959888,0.38294125747632257,-0.9593537449836731,50p-75p
5.437458569736577E-4,0.1550393715959888,0.38257547781172246,-0.9601835012435913,50p-75p
5.437458569736577E-4,0.1550393715959888,0.38272048851241486,-0.9703261852264404,0p-25p
5.437458569736577E-4,0.1550393715959888,0.38350197759752547,-0.9631128311157227,25p-50p
5.437458569736577E-4,0.1550393715959888,0.38233356596824497,-0.9676023721694946,0p-25p
5.437458569736577E-4,0.1550393715959888,0.38167371496864017,-0.9618260860443115,25p-50p
5.437458569736577E-4,0.1550393715959888,0.3848060728264626,-0.9629117846488953,25p-50p
5.437458569736577E-4,0.1550393715959888,0.38252189386726754,-0.9604902267456055,50p-75p
5.437458569736577E-4,0.1550393715959888,0.3829581484062677,-0.9685861468315125,0p-25p
0.003138718545063919,0.15504066759240245,0.38314612167695283,-0.9546964764595032,75p-100p
0.003138718545063919,0.15504066759240245,0.3837686003369184,-0.9550219774246216,75p-100p
0.003138718545063919,0.15504066759240245,0.3835728683546846,-0.9718007445335388,0p-25p
0.003138718545063919,0.15504066759240245,0.38058436448285365,-0.9625815153121948,25p-50p
0.003138718545063919,0.15504066759240245,0.38276422145915107,-0.9553003907203674,75p-100p
0.003138718545063919,0.15504066759240245,0.38080496803482566,-0.9630383849143982,25p-50p
0.003138718545063919,0.15504066759240245,0.3844899121763308,-0.9578663110733032,50p-75p
0.003138718545063919,0.15504066759240245,0.3802468540179317,-0.9629443883895874,25p-50p
0.001345717889141509,0.15503975890526184,0.38023105720444234,-0.9618140459060669,25p-50p
0.001345717889141509,0.15503975890526184,0.3797847117255298,-0.9613990783691406,25p-50p
0.001345717889141509,0.15503975890526184,0.3872171743204315,-0.9674332737922668,0p-25p
0.001345717889141509,0.15503975890526184,0.38305795705134055,-0.9638453125953674,25p-50p
0.001345717889141509,0.15503975890526184,0.38464580490430883,-0.9589473605155945,50p-75p
0.001345717889141509,0.15503975890526184,0.38403357722173487,-0.9621208906173706,25p-50p
0.001345717889141509,0.15503975890526184,0.3850832652012528,-0.9583918452262878,50p-75p
0.001345717889141509,0.15503975890526184,0.3836993429307461,-0.9589077234268188,50p-75p
0.0025834854853585883,0.15504039945521342,0.38148534988927296,-0.9629678130149841,25p-50p
0.0025834854853585883,0.15504039945521342,0.38033974439571555,-0.960705041885376,25p-50p
0.0025834854853585883,0.15504039945521342,0.38414868631945936,-0.9573391079902649,50p-75p
0.0025834854853585883,0.15504039945521342,0.3854513506576872,-0.9581197500228882,50p-75p
0.0025834854853585883,0.15504039945521342,0.38399867127613124,-0.9615956544876099,25p-50p
0.0025834854853585883,0.15504039945521342,0.38235747222595795,-0.9625179767608643,25p-50p
0.0025834854853585883,0.15504039945521342,0.38392937234984376,-0.9537922739982605,75p-100p
0.0025834854853585883,0.15504039945521342,0.3836074383519641,-0.9515241384506226,75p-100p
0.0020101550666062683,0.15504011642151388,0.38421353622688986,-0.9576926231384277,50p-75p
0.0020101550666062683,0.15504011642151388,0.38106653584738415,-0.959333062171936,50p-75p
0.0020101550666062683,0.15504011642151388,0.3791165146885701,-0.9598437547683716,50p-75p
0.0020101550666062683,0.15504011642151388,0.3834932228922819,-0.9618886113166809,25p-50p
0.0020101550666062683,0.15504011642151388,0.38206179155016096,-0.9657599925994873,0p-25p
0.0020101550666062683,0.15504011642151388,0.38851197263458903,-0.967190682888031,0p-25p
0.0020101550666062683,0.15504011642151388,0.38509354817109626,-0.9640820026397705,0p-25p
0.0020101550666062683,0.15504011642151388,0.384523075061992,-0.9552728533744812,75p-100p
6.317238222515577E-4,0.15503941628552032,0.38249729337029753,-0.9602875113487244,50p-75p
6.317238222515577E-4,0.15503941628552032,0.38243419200870316,-0.9646089673042297,0p-25p
